"","SEASON","DATE","HOME","HPTS","H2PM","H2PA","H3PM","H3PA","HFTM","HFTA","HORB","HDRB","HAST","HSTL","HTOV","HBLK","HPF","AWAY","APTS","A2PM","A2PA","A3PM","A3PA","AFTM","AFTA","AORB","ADRB","AAST","ASTL","ATOV","ABLK","APF"
"3509","2016-17",20170320,"ORL",112,31,71,4,23,38,46,14,41,19,10,18,4,22,"PHI",109,30,68,9,34,22,24,13,40,26,15,16,7,34
"3510","2016-17",20170321,"BKN",98,28,59,10,29,12,19,11,35,22,1,10,6,13,"DET",96,35,69,5,23,11,16,10,41,17,8,6,8,17
"3511","2016-17",20170321,"DAL",87,22,58,11,34,10,12,13,26,24,8,11,2,14,"GSW",112,30,48,13,30,13,16,4,42,34,10,16,2,20
"3512","2016-17",20170321,"LAL",109,37,72,6,20,17,27,14,27,23,8,8,3,22,"LAC",133,30,51,15,33,28,32,13,35,23,4,15,4,21
"3513","2016-17",20170321,"MIA",112,31,69,11,27,17,23,17,32,17,13,14,5,25,"PHX",97,32,66,4,16,21,29,10,31,14,5,24,5,23
"3514","2016-17",20170321,"MIN",93,25,57,7,15,22,25,12,27,20,10,23,2,24,"SAS",100,29,53,8,24,18,22,9,24,22,12,15,5,19
"3515","2016-17",20170321,"NOP",95,26,59,9,29,16,19,12,39,16,8,12,3,17,"MEM",82,23,44,9,35,9,13,4,37,17,7,15,3,20
"3516","2016-17",20170321,"POR",90,31,62,4,21,16,26,13,36,15,8,14,6,14,"MIL",93,31,74,7,16,10,12,13,36,16,8,13,8,22
"3517","2016-17",20170321,"TOR",122,39,72,8,23,20,27,16,34,18,6,16,4,23,"CHI",120,28,53,14,37,22,27,9,30,25,9,14,10,24
"3518","2016-17",20170322,"BOS",109,32,57,11,27,12,14,10,33,27,5,16,2,17,"IND",100,27,59,11,28,13,19,18,27,20,13,13,6,19
"3519","2016-17",20170322,"CHI",117,36,57,11,23,12,19,7,29,36,12,11,2,20,"DET",95,32,68,7,20,10,17,16,28,18,6,15,1,17
"3520","2016-17",20170322,"DEN",126,40,70,11,26,13,13,10,34,35,7,6,0,16,"CLE",113,28,48,15,37,12,14,7,31,22,4,10,4,12
"3521","2016-17",20170322,"OKC",122,44,72,4,16,22,30,18,36,26,7,16,8,17,"PHI",97,29,62,8,25,15,17,6,19,19,8,9,4,23
"3522","2016-17",20170322,"ORL",102,26,48,14,40,8,10,13,30,26,5,14,3,19,"CHA",109,33,63,9,27,16,18,12,31,24,9,10,3,12
"3523","2016-17",20170322,"SAC",98,31,58,10,26,6,10,8,29,19,6,12,6,15,"MIL",116,27,46,16,35,14,19,7,31,28,9,10,4,11
"3524","2016-17",20170322,"UTA",108,34,62,7,28,19,29,20,28,18,5,8,7,11,"NYK",101,29,59,9,21,16,18,9,27,19,5,11,1,26
"3525","2016-17",20170322,"WAS",104,27,61,11,34,17,23,17,37,23,9,19,6,26,"ATL",100,26,61,8,25,24,29,11,33,20,11,16,5,19
"3526","2016-17",20170323,"BKN",126,35,66,8,29,32,42,17,44,25,11,17,5,26,"PHX",98,27,68,7,25,23,34,15,35,16,14,19,3,30
"3527","2016-17",20170323,"DAL",97,29,56,9,26,12,18,4,30,26,11,9,4,18,"LAC",95,27,53,9,27,14,21,9,36,18,6,17,2,16
"3528","2016-17",20170323,"MIA",84,26,59,6,23,14,23,10,26,20,8,16,11,23,"TOR",101,29,56,6,23,25,32,11,40,10,9,17,3,21
"3529","2016-17",20170323,"POR",110,28,59,11,21,21,29,10,40,15,8,13,2,20,"NYK",95,31,66,5,22,18,20,9,31,23,5,11,9,20
"3530","2016-17",20170323,"SAS",97,29,51,8,26,15,23,6,29,26,6,6,5,19,"MEM",90,24,49,10,29,12,15,10,32,18,4,13,4,18
"3531","2016-17",20170324,"BOS",130,30,53,14,41,28,35,12,38,31,8,15,5,32,"PHX",120,33,67,6,19,36,49,10,39,23,9,13,3,30
"3532","2016-17",20170324,"CHI",107,27,67,10,24,23,31,15,24,22,9,14,5,15,"PHI",117,38,58,8,25,17,23,11,35,23,10,18,4,22
"3533","2016-17",20170324,"CHA",105,28,52,10,38,19,24,14,28,18,6,9,4,17,"CLE",112,32,49,9,25,21,24,3,35,26,6,12,5,22
"3534","2016-17",20170324,"GSW",114,34,58,10,31,16,18,13,31,37,14,12,8,15,"SAC",100,30,62,10,21,10,13,6,31,27,7,19,4,16
"3535","2016-17",20170324,"HOU",117,30,54,14,39,15,20,15,44,29,5,18,3,19,"NOP",107,27,53,14,38,11,14,6,30,28,9,10,7,15
"3536","2016-17",20170324,"IND",117,35,71,13,24,8,11,11,28,19,9,12,8,29,"DEN",125,32,55,7,27,40,43,11,34,23,8,13,4,15
"3537","2016-17",20170324,"LAL",130,32,65,14,23,24,28,9,33,26,6,20,2,23,"MIN",119,39,74,7,21,20,22,12,25,32,13,13,10,20
"3538","2016-17",20170324,"MIL",100,31,61,8,27,14,16,9,26,27,10,8,6,23,"ATL",97,26,61,8,22,21,24,13,36,20,5,17,3,19
"3539","2016-17",20170324,"ORL",115,35,65,12,26,9,13,6,41,36,4,10,6,17,"DET",87,32,74,2,22,17,20,12,38,21,3,8,3,17
"3540","2016-17",20170324,"WAS",129,39,71,10,26,21,22,11,35,29,9,10,5,19,"BKN",108,40,67,3,15,19,26,6,32,24,5,14,4,22
"3541","2016-17",20170325,"CLE",115,29,50,12,33,21,27,11,21,24,6,13,6,18,"WAS",127,41,64,8,18,21,26,11,29,24,10,11,4,23
"3542","2016-17",20170325,"DAL",86,24,54,7,28,17,20,12,28,20,10,12,4,16,"TOR",94,30,60,9,21,7,9,12,32,22,9,14,3,21
"3543","2016-17",20170325,"LAC",108,31,57,7,27,25,28,11,36,14,9,10,5,17,"UTA",95,29,60,8,26,13,18,12,31,22,5,14,3,22
"3544","2016-17",20170325,"POR",112,34,49,11,22,11,17,4,31,24,5,14,3,20,"MIN",100,35,66,2,10,24,32,6,21,15,10,7,3,14
"3545","2016-17",20170325,"SAS",106,35,74,10,25,6,8,16,34,28,11,14,6,18,"NYK",98,38,77,3,10,13,15,12,33,24,6,16,5,16
"3546","2016-17",20170326,"ATL",92,29,71,5,27,19,32,26,32,16,10,20,3,19,"BKN",107,32,64,6,22,25,30,12,38,21,13,17,7,25
"3547","2016-17",20170326,"BOS",112,33,53,8,24,22,25,8,27,32,8,16,3,19,"MIA",108,34,62,7,29,19,24,16,24,19,9,15,5,22
"3548","2016-17",20170326,"CHA",120,28,57,14,30,22,24,8,33,29,8,7,2,14,"PHX",106,35,65,6,16,18,22,8,31,25,6,12,3,17
"3549","2016-17",20170326,"DEN",90,30,70,6,25,12,14,7,41,21,3,9,1,13,"NOP",115,39,70,9,27,10,12,10,50,29,6,9,4,18
"3550","2016-17",20170326,"GSW",106,22,40,17,31,11,15,7,30,30,9,18,4,15,"MEM",94,30,56,8,29,10,15,13,24,21,11,13,0,13
"3551","2016-17",20170326,"HOU",137,30,40,20,39,17,21,2,34,32,8,19,4,23,"OKC",125,36,64,11,30,20,28,15,26,27,15,16,3,21
"3552","2016-17",20170326,"IND",107,31,72,7,17,24,29,12,39,16,9,9,4,13,"PHI",94,21,47,14,41,10,14,8,40,19,7,14,5,23
"3553","2016-17",20170326,"LAC",97,22,49,10,29,23,28,6,39,20,7,9,2,14,"SAC",98,25,56,13,28,9,13,6,40,23,5,12,4,25
"3554","2016-17",20170326,"LAL",81,28,63,5,21,10,17,1,41,19,6,10,3,17,"POR",97,24,61,12,28,13,18,12,49,24,8,13,4,16
"3555","2016-17",20170326,"MIL",94,30,61,7,23,13,17,9,25,20,8,9,0,9,"CHI",109,36,64,10,21,7,10,10,39,33,4,14,2,16
"3556","2016-17",20170327,"DAL",91,23,51,10,29,15,19,8,31,23,12,14,4,16,"OKC",92,31,62,6,23,12,14,11,37,17,10,17,7,21
"3557","2016-17",20170327,"NYK",109,38,63,7,21,12,13,4,33,26,13,12,5,16,"DET",95,27,61,9,23,14,21,12,30,18,4,18,3,16
"3558","2016-17",20170327,"SAC",91,25,42,6,25,23,30,8,28,16,4,11,6,23,"MEM",90,26,64,5,26,23,29,19,26,15,4,7,2,18
"3559","2016-17",20170327,"SAS",103,34,60,7,26,14,17,10,42,24,11,12,7,18,"CLE",74,27,57,4,26,8,13,9,31,20,8,16,2,20
"3560","2016-17",20170327,"TOR",131,39,68,10,15,23,35,9,34,24,7,15,8,25,"ORL",112,39,68,4,20,22,28,8,25,19,11,11,3,23
"3561","2016-17",20170327,"UTA",108,26,58,15,27,11,18,11,38,27,6,10,7,22,"NOP",100,27,55,10,25,16,24,5,32,17,7,9,7,17
"3562","2016-17",20170328,"ATL",95,28,58,6,27,21,29,9,42,24,5,19,6,23,"PHX",91,28,65,7,31,14,24,14,34,25,12,15,6,31
"3563","2016-17",20170328,"BKN",101,29,62,9,32,16,24,13,37,22,11,13,5,19,"PHI",106,29,58,10,33,18,21,12,41,21,7,16,9,23
"3564","2016-17",20170328,"CHA",108,32,52,7,28,23,29,5,26,25,7,2,1,12,"MIL",118,32,44,14,30,12,17,3,39,31,1,14,3,26
"3565","2016-17",20170328,"DET",96,28,58,8,27,16,21,16,35,20,7,12,5,23,"MIA",97,31,58,5,21,20,28,11,33,18,5,12,4,18
"3566","2016-17",20170328,"HOU",106,28,54,5,31,35,39,10,28,20,9,14,2,14,"GSW",113,34,47,11,41,12,16,8,36,33,9,16,7,29
"3567","2016-17",20170328,"IND",114,35,63,5,18,29,35,11,26,25,8,14,5,22,"MIN",115,28,58,9,20,32,37,11,24,22,10,14,9,22
"3568","2016-17",20170328,"LAL",108,35,63,8,22,14,16,11,32,21,6,18,9,19,"WAS",119,42,71,6,23,17,25,13,28,24,12,12,3,20
"3569","2016-17",20170328,"POR",122,37,64,8,27,24,33,15,32,15,8,9,5,18,"DEN",113,35,64,9,30,16,20,12,35,23,3,12,6,24
"3570","2016-17",20170329,"BOS",100,23,51,12,37,18,23,15,27,24,8,16,3,18,"MIL",103,33,56,8,22,13,17,7,28,27,9,14,8,21
"3571","2016-17",20170329,"LAC",133,35,53,12,30,27,37,8,33,27,6,10,4,22,"WAS",124,33,59,13,34,19,29,14,29,22,7,10,0,31
"3572","2016-17",20170329,"MEM",110,29,56,12,32,16,18,9,34,22,8,8,3,19,"IND",97,27,60,10,25,13,15,12,31,19,5,12,7,18
"3573","2016-17",20170329,"NOP",121,30,54,12,30,25,33,11,33,26,5,6,5,18,"DAL",118,30,64,14,27,16,17,8,30,25,3,5,4,21
"3574","2016-17",20170329,"NYK",88,28,64,5,25,17,21,17,35,19,2,14,6,16,"MIA",105,28,59,12,25,13,17,8,32,18,11,10,7,23
"3575","2016-17",20170329,"ORL",106,30,67,9,30,19,27,11,42,24,9,14,8,22,"OKC",114,33,69,10,33,18,28,11,46,18,11,11,7,20
"3576","2016-17",20170329,"PHI",92,25,48,11,39,9,11,13,27,30,7,14,3,19,"ATL",99,25,62,9,18,22,26,15,32,19,7,17,3,15
"3577","2016-17",20170329,"SAC",82,32,60,2,15,12,18,2,30,14,7,13,1,17,"UTA",112,29,48,13,31,15,19,7,36,22,10,11,3,18
"3578","2016-17",20170329,"SAS",98,25,59,9,24,21,26,16,26,20,9,15,9,12,"GSW",110,30,59,13,26,11,11,10,25,31,7,15,7,22
"3579","2016-17",20170329,"TOR",106,27,52,11,31,19,24,13,31,23,4,13,7,22,"CHA",110,23,54,16,32,16,21,11,27,23,6,8,2,18
"3580","2016-17",20170330,"CHI",99,26,65,12,25,11,18,15,36,26,11,12,3,15,"CLE",93,27,56,10,27,9,16,9,35,23,6,15,5,22
"3581","2016-17",20170330,"DET",90,29,68,7,18,11,17,11,42,20,6,16,7,11,"BKN",89,25,61,10,31,9,12,8,38,17,4,12,4,16
"3582","2016-17",20170330,"MIN",119,33,68,10,21,23,30,14,26,30,9,10,5,20,"LAL",104,31,57,9,27,15,16,14,28,20,4,16,5,22
"3583","2016-17",20170330,"PHX",118,42,69,7,23,13,24,13,30,24,6,14,2,27,"LAC",124,32,58,12,22,24,34,7,32,20,4,14,4,21
"3584","2016-17",20170330,"POR",117,30,57,13,33,18,22,11,30,24,12,12,8,16,"HOU",107,32,57,8,34,19,23,13,29,18,9,18,3,20
"3585","2016-17",20170331,"BOS",117,26,51,12,33,29,34,5,40,27,6,11,5,18,"ORL",116,28,68,12,30,24,25,11,37,28,9,9,4,21
"3586","2016-17",20170331,"CHA",122,23,50,17,36,25,30,10,33,26,10,6,11,17,"DEN",114,29,57,16,33,8,11,10,39,32,4,13,1,19
"3587","2016-17",20170331,"CLE",122,37,66,13,29,9,16,13,36,30,8,8,4,16,"PHI",105,29,49,11,33,14,19,7,35,26,7,17,2,21
"3588","2016-17",20170331,"GSW",107,32,63,11,32,10,14,13,30,27,10,10,14,20,"HOU",98,22,54,12,37,18,23,18,30,20,6,13,3,12
"3589","2016-17",20170331,"MEM",99,24,48,11,27,18,20,8,39,23,4,13,4,22,"DAL",90,17,42,12,34,20,25,6,32,15,7,8,4,21
"3590","2016-17",20170331,"MIA",94,26,50,8,33,18,25,11,30,17,5,13,4,17,"NYK",98,32,64,6,16,16,17,8,31,25,9,14,5,18
"3591","2016-17",20170331,"MIL",108,21,48,14,36,24,34,9,39,25,6,12,3,18,"DET",105,37,67,7,30,10,16,13,41,25,8,12,4,27
"3592","2016-17",20170331,"NOP",117,36,62,10,33,15,19,10,35,28,16,12,12,13,"SAC",89,29,70,6,20,13,17,14,38,18,7,20,6,17
"3593","2016-17",20170331,"OKC",95,27,60,6,21,23,27,13,33,21,7,18,3,21,"SAS",100,28,58,9,27,17,27,13,28,23,8,13,11,23
"3594","2016-17",20170331,"TOR",111,23,55,14,27,23,35,16,37,23,7,14,5,23,"IND",100,25,61,11,26,17,21,12,30,19,7,13,4,21
"3595","2016-17",20170331,"UTA",95,23,47,10,25,19,31,7,35,20,9,10,7,18,"WAS",88,30,70,5,17,13,16,14,31,12,8,14,1,23
"3596","2016-17",20170401,"BKN",121,42,63,8,31,13,16,9,35,26,8,11,5,15,"ORL",111,35,66,10,25,11,15,11,31,26,9,14,2,15
"3597","2016-17",20170401,"CHI",106,28,55,12,30,14,14,6,34,25,6,12,4,17,"ATL",104,29,62,11,28,13,17,11,34,25,4,13,1,16
"3598","2016-17",20170401,"LAC",115,27,44,11,25,28,34,4,35,24,8,17,5,19,"LAL",104,33,67,6,23,20,30,15,26,26,12,11,2,27
"3599","2016-17",20170401,"MIN",117,30,60,9,27,30,38,10,31,27,8,10,4,23,"SAC",123,33,59,11,19,24,33,7,33,27,5,17,4,27
"3600","2016-17",20170401,"POR",130,28,55,15,37,29,31,11,30,21,12,12,3,23,"PHX",117,41,74,3,10,26,32,13,30,17,8,17,6,26
"3601","2016-17",20170402,"BKN",91,22,49,10,33,17,20,8,43,21,11,19,6,22,"ATL",82,23,56,7,24,15,23,8,36,19,9,19,4,19
"3602","2016-17",20170402,"CLE",135,29,52,18,43,23,33,15,41,29,7,13,4,19,"IND",130,32,64,16,41,18,20,12,34,32,6,9,3,24
"3603","2016-17",20170402,"GSW",139,34,52,16,36,23,26,10,34,34,7,16,10,20,"WAS",115,33,65,10,27,19,25,9,29,28,9,14,3,20
"3604","2016-17",20170402,"LAL",108,33,66,7,19,21,27,17,34,14,11,13,2,12,"MEM",103,27,50,13,30,10,14,5,28,29,8,14,5,19
"3605","2016-17",20170402,"MIA",113,29,60,13,27,16,21,7,34,26,3,10,9,22,"DEN",116,39,67,5,20,23,27,6,34,25,9,8,6,14
"3606","2016-17",20170402,"MIL",105,27,43,12,34,15,18,4,29,25,9,13,3,20,"DAL",109,24,37,14,36,19,20,4,26,25,7,13,1,18
"3607","2016-17",20170402,"NOP",110,23,51,10,30,34,35,6,34,24,7,12,4,14,"CHI",117,32,66,13,26,14,18,9,40,26,7,11,6,23
"3608","2016-17",20170402,"NYK",94,26,60,7,25,21,25,8,24,20,12,11,2,20,"BOS",110,28,35,12,37,18,26,5,36,22,8,17,3,25
"3609","2016-17",20170402,"OKC",101,27,53,12,31,11,12,7,35,19,10,24,5,20,"CHA",113,26,47,11,30,28,32,3,34,20,18,16,5,13
"3610","2016-17",20170402,"PHX",116,34,66,8,34,24,29,22,39,24,8,23,11,24,"HOU",123,33,62,14,38,15,23,13,33,23,8,15,4,23
"3611","2016-17",20170402,"SAS",109,30,58,10,19,19,22,8,34,26,7,13,6,17,"UTA",103,34,65,9,24,8,13,12,24,24,6,10,8,18
"3612","2016-17",20170402,"TOR",113,40,66,6,19,15,19,10,27,25,12,15,9,19,"PHI",105,25,44,11,36,22,25,13,24,25,8,19,5,20
"3613","2016-17",20170403,"MIN",110,37,75,4,9,24,28,12,32,26,3,11,5,18,"POR",109,27,54,11,32,22,25,11,24,24,7,5,9,18
"3614","2016-17",20170404,"CLE",122,26,46,18,36,16,21,5,37,30,9,12,3,18,"ORL",102,22,53,11,33,25,26,11,32,23,8,14,3,21
"3615","2016-17",20170404,"GSW",121,30,52,14,32,19,24,8,32,33,9,13,7,19,"MIN",107,37,77,4,19,21,26,19,31,22,9,13,3,19
"3616","2016-17",20170404,"IND",108,27,64,12,25,18,18,10,33,16,7,11,4,17,"TOR",90,29,53,5,23,17,19,6,34,11,7,13,5,19
"3617","2016-17",20170404,"NOP",131,37,68,14,32,15,17,10,25,30,5,7,8,16,"DEN",134,40,69,13,30,15,21,15,35,31,3,10,2,20
"3618","2016-17",20170404,"NYK",100,36,66,6,23,10,16,16,38,26,4,14,8,22,"CHI",91,26,58,6,27,21,23,11,26,22,7,14,5,15
"3619","2016-17",20170404,"OKC",110,31,56,9,28,21,25,11,42,29,9,13,7,20,"MIL",79,26,63,3,18,18,26,10,28,16,9,11,5,19
"3620","2016-17",20170404,"PHI",118,31,59,12,38,20,27,14,22,32,7,11,4,22,"BKN",141,32,44,16,31,29,33,1,35,36,9,17,5,18
"3621","2016-17",20170404,"SAC",98,24,59,12,22,14,17,11,40,17,11,18,2,10,"DAL",87,20,37,12,43,11,14,8,31,21,9,16,9,13
"3622","2016-17",20170404,"SAS",95,24,59,11,21,14,18,8,38,22,8,15,6,20,"MEM",89,27,64,8,25,11,18,12,38,26,9,15,2,20
"3623","2016-17",20170404,"UTA",106,26,51,13,23,15,19,7,40,21,4,14,6,16,"POR",87,27,57,6,26,15,17,7,22,10,8,7,5,20
"3624","2016-17",20170404,"WAS",118,26,51,17,34,15,18,6,30,31,10,12,3,18,"CHA",111,28,45,12,34,19,22,9,28,21,5,16,3,17
"3625","2016-17",20170405,"BOS",91,26,48,7,33,18,29,8,30,21,6,12,4,18,"CLE",114,32,56,11,36,17,18,13,38,19,7,10,5,26
"3626","2016-17",20170405,"CHA",99,27,53,8,25,21,24,4,32,19,2,6,7,15,"MIA",112,19,44,21,40,11,12,7,33,23,5,6,7,16
"3627","2016-17",20170405,"DET",102,35,60,7,21,11,18,12,33,22,5,14,4,21,"TOR",105,31,57,10,30,13,15,7,29,29,7,11,2,14
"3628","2016-17",20170405,"HOU",110,27,53,10,34,26,38,11,45,19,7,16,3,20,"DEN",104,34,66,7,38,15,18,12,39,26,10,12,5,24
"3629","2016-17",20170405,"LAC",112,26,44,12,31,24,31,5,35,22,11,15,0,19,"DAL",101,27,55,11,31,14,18,11,33,24,5,16,3,26
"3630","2016-17",20170405,"MEM",100,28,52,9,26,17,21,7,31,21,7,13,5,18,"OKC",103,23,54,14,31,15,24,12,32,19,8,12,3,20
"3631","2016-17",20170405,"PHX",111,36,76,7,27,18,26,20,35,26,13,16,2,22,"GSW",120,32,59,13,30,17,24,7,32,25,13,15,9,19
"3632","2016-17",20170405,"SAS",95,26,54,13,35,4,6,7,30,28,8,14,8,13,"LAL",102,35,72,7,14,11,14,8,39,23,8,16,5,13
"3633","2016-17",20170406,"ATL",123,33,66,11,23,24,34,13,39,26,7,17,4,30,"BOS",116,22,47,15,43,27,34,10,28,28,9,12,4,29
"3634","2016-17",20170406,"IND",104,30,55,8,25,20,26,12,32,20,15,16,3,12,"MIL",89,22,47,11,24,12,14,6,26,21,8,21,4,22
"3635","2016-17",20170406,"NYK",103,33,75,7,20,16,21,20,29,20,9,11,2,19,"WAS",106,22,40,14,34,20,28,9,30,17,5,13,8,22
"3636","2016-17",20170406,"ORL",115,33,65,9,25,22,26,9,39,24,9,13,6,20,"BKN",107,29,57,11,30,16,22,7,32,21,7,14,6,19
"3637","2016-17",20170406,"PHI",90,26,58,7,33,17,22,10,40,19,10,13,3,19,"CHI",102,31,66,8,25,16,17,10,47,27,7,16,6,19
"3638","2016-17",20170406,"POR",105,21,48,14,33,21,26,4,37,19,8,12,4,20,"MIN",98,34,69,4,18,18,20,9,38,16,7,13,4,20
"3639","2016-17",20170407,"CLE",100,30,45,9,36,13,17,3,35,23,5,13,3,10,"ATL",114,29,52,16,37,8,8,6,36,39,7,11,3,17
"3640","2016-17",20170407,"DAL",89,30,62,8,26,5,8,6,38,26,1,9,8,17,"SAS",102,31,68,9,28,13,22,16,42,26,6,6,5,11
"3641","2016-17",20170407,"DEN",122,30,46,13,32,23,32,11,39,31,9,21,4,15,"NOP",106,44,76,3,23,9,13,10,23,19,11,11,3,19
"3642","2016-17",20170407,"HOU",109,20,36,16,51,21,28,9,40,25,3,11,6,15,"DET",114,37,82,9,26,13,16,18,37,27,5,6,1,17
"3643","2016-17",20170407,"LAL",98,34,62,4,24,18,25,16,25,20,12,14,1,15,"SAC",94,30,55,8,20,10,13,10,30,27,5,23,6,19
"3644","2016-17",20170407,"MEM",101,23,48,15,27,10,12,7,31,20,3,12,9,14,"NYK",88,32,60,6,28,6,13,15,26,20,8,6,4,16
"3645","2016-17",20170407,"PHX",120,35,65,8,18,26,31,12,33,16,6,7,6,26,"OKC",99,27,62,7,30,24,33,22,26,13,1,9,3,26
"3646","2016-17",20170407,"TOR",96,26,65,9,20,17,24,12,32,14,10,15,4,24,"MIA",94,25,60,8,23,20,29,14,30,16,10,19,5,21
"3647","2016-17",20170407,"UTA",120,31,50,14,25,16,22,6,27,29,8,14,7,21,"MIN",113,32,63,7,16,28,28,9,25,22,11,12,1,25
"3648","2016-17",20170408,"BKN",107,29,61,10,31,19,24,10,34,24,15,13,6,13,"CHI",106,29,66,11,24,15,17,11,41,14,6,17,6,20
"3649","2016-17",20170408,"CHA",114,29,56,9,28,29,32,7,35,22,5,7,5,15,"BOS",121,28,48,17,39,14,17,5,38,35,2,9,5,19
"3650","2016-17",20170408,"GSW",123,39,63,10,33,15,16,14,39,37,2,9,4,15,"NOP",101,37,65,5,21,12,19,6,28,24,3,8,1,15
"3651","2016-17",20170408,"ORL",112,27,54,14,30,16,22,4,29,29,10,13,2,16,"IND",127,40,64,11,22,14,19,6,39,35,6,15,4,15
"3652","2016-17",20170408,"PHI",82,19,46,8,31,20,23,10,37,23,9,17,1,16,"MIL",90,29,52,6,27,14,20,6,37,18,10,15,4,21
"3653","2016-17",20170408,"POR",101,24,61,13,30,14,16,12,35,15,5,3,6,16,"UTA",86,25,59,6,19,18,24,9,38,19,2,10,9,18
"3654","2016-17",20170408,"SAS",87,26,58,8,22,11,14,7,33,20,3,13,3,17,"LAC",98,36,62,6,22,8,14,8,37,21,8,6,7,15
"3655","2016-17",20170408,"WAS",103,31,59,8,22,17,22,12,32,21,7,19,6,24,"MIA",106,30,62,7,18,25,36,8,28,23,13,13,7,19
"3656","2016-17",20170409,"ATL",126,35,63,9,31,29,37,10,35,31,8,12,4,22,"CLE",125,26,52,19,46,16,20,13,40,28,4,14,3,27
"3657","2016-17",20170409,"DEN",105,29,50,11,34,14,15,4,38,22,6,12,4,16,"OKC",106,34,71,6,25,20,22,18,36,19,7,12,3,19
"3658","2016-17",20170409,"LAL",110,32,59,10,27,16,20,12,28,26,10,16,8,23,"MIN",109,37,65,3,15,26,31,8,33,27,8,14,6,16
"3659","2016-17",20170409,"MEM",90,27,54,9,21,9,13,6,24,23,12,15,3,16,"DET",103,25,54,14,28,11,16,15,31,21,8,18,2,12
"3660","2016-17",20170409,"NYK",97,28,54,9,28,14,15,6,30,27,6,11,1,18,"TOR",110,30,46,10,31,20,23,5,36,20,8,10,1,14
"3661","2016-17",20170409,"PHX",124,36,61,8,19,28,32,8,35,26,6,12,4,18,"DAL",111,25,52,16,45,13,19,17,27,23,5,10,2,23
"3662","2016-17",20170409,"SAC",128,38,63,9,31,25,30,7,31,26,8,5,2,18,"HOU",135,27,37,18,43,27,31,5,36,26,3,16,2,22
"3663","2016-17",20170410,"BOS",114,27,53,14,38,18,21,9,42,31,7,13,4,23,"BKN",105,23,55,8,31,35,39,9,40,18,8,12,6,19
"3664","2016-17",20170410,"CHI",122,36,63,12,26,14,16,11,43,33,12,12,4,16,"ORL",75,24,57,5,27,12,16,9,28,18,5,16,5,18
"3665","2016-17",20170410,"DET",101,33,68,10,26,5,5,6,30,22,9,10,2,18,"WAS",105,35,64,7,19,14,16,9,39,27,8,17,5,13
"3666","2016-17",20170410,"GSW",99,30,55,9,25,12,17,8,34,25,5,13,6,17,"UTA",105,28,57,13,35,10,15,14,35,29,8,11,3,17
"3667","2016-17",20170410,"LAC",125,36,65,10,26,23,28,12,37,29,9,9,0,16,"HOU",96,24,44,9,40,21,27,9,32,23,5,15,3,23
"3668","2016-17",20170410,"MIA",124,32,62,12,33,24,34,9,37,28,9,13,3,26,"CLE",121,30,54,14,35,19,22,7,40,19,7,21,4,25
"3669","2016-17",20170410,"MIL",89,19,51,16,27,3,5,8,38,28,4,16,3,14,"CHA",79,28,63,5,18,8,13,7,32,21,11,9,5,10
"3670","2016-17",20170410,"PHI",111,22,42,13,33,28,31,10,23,20,10,18,1,19,"IND",120,44,69,5,16,17,21,14,30,30,9,14,5,23
"3671","2016-17",20170410,"POR",99,25,62,12,27,13,15,12,30,18,6,9,3,17,"SAS",98,30,62,8,21,14,20,13,34,17,4,15,9,15
"3672","2016-17",20170411,"ATL",103,34,52,7,27,14,18,11,39,30,6,16,4,17,"CHA",76,26,65,3,23,15,19,15,25,16,11,13,1,17
"3673","2016-17",20170411,"DAL",91,23,48,12,40,9,11,8,34,24,8,13,4,11,"DEN",109,23,42,18,42,9,14,10,43,31,7,16,1,14
"3674","2016-17",20170411,"LAL",108,34,66,8,22,16,23,8,39,24,15,11,3,18,"NOP",96,30,57,7,22,15,20,5,34,29,5,16,5,16
"3675","2016-17",20170411,"MIN",98,33,66,5,20,17,25,11,24,24,12,11,3,17,"OKC",100,30,64,7,22,19,25,18,36,22,7,17,4,21
"3676","2016-17",20170411,"SAC",129,34,64,9,19,34,43,8,47,28,7,13,2,23,"PHX",104,33,79,8,30,14,24,18,30,19,8,9,3,23
"3677","2016-17",20170412,"BOS",112,29,54,12,37,18,26,11,35,31,12,8,3,17,"MIL",94,31,61,6,23,14,17,9,34,26,6,17,9,20
"3678","2016-17",20170412,"CHI",112,27,65,14,30,16,21,14,48,28,15,12,4,18,"BKN",73,25,53,3,33,14,18,10,38,17,8,18,3,16
"3679","2016-17",20170412,"CLE",83,18,39,10,37,17,24,10,32,20,5,15,7,14,"TOR",98,32,60,8,26,10,16,12,36,20,8,8,2,20
"3680","2016-17",20170412,"GSW",109,29,54,12,36,15,22,14,40,26,14,20,8,17,"LAL",94,37,76,4,17,8,14,11,29,23,13,18,2,22
"3681","2016-17",20170412,"HOU",123,26,41,19,56,14,22,16,31,37,11,10,7,14,"MIN",118,37,68,11,23,11,15,10,39,37,7,15,3,15
"3682","2016-17",20170412,"IND",104,29,58,10,24,16,19,8,33,21,5,10,7,14,"ATL",86,19,43,11,29,15,19,8,29,19,5,18,4,15
"3683","2016-17",20170412,"LAC",115,33,55,10,28,19,25,11,32,29,4,6,6,15,"SAC",95,35,70,5,11,10,14,7,30,27,2,10,1,18
