"","HPTS","H2PM","H3PM","HFTM","HORB","HDRB","HAST","HSTL","HTOV","HBLK","HPF","HL5","HALL","APTS","A2PM","A3PM","AFTM","AORB","ADRB","AAST","ASTL","ATOV","ABLK","APF","AL5","AALL","W","DIFF"
"1293",108.895348837209,0.508930008811082,0.393021574885566,0.756973268754527,10.3023255813953,34.2325581395349,27.1046511627907,9.15116279069767,13.8139534883721,6.04651162790698,19.6976744186047,4,55,105.395348837209,0.516137886094764,0.363909051944978,0.701446593872177,9.31395348837209,33.0232558139535,24.3255813953488,7.62790697674419,11.6744186046512,5.09302325581395,20.9186046511628,4,31,"H",4
"1294",102.255813953488,0.498194111701186,0.338304186684092,0.709804555205556,11.4767441860465,31.6395348837209,21.8604651162791,9.45348837209302,15.6976744186047,4.97674418604651,21.6744186046512,3,27,94.9069767441861,0.478871773977229,0.341514664828634,0.728751969755314,10.1395348837209,31.7093023255814,20.4883720930233,7.83720930232558,14.1976744186047,3.98837209302326,20.7093023255814,1,-33,"H",5
"1295",96.0930232558139,0.463890148093985,0.346801332283227,0.750695537816868,10.2558139534884,33.7674418604651,21.1046511627907,6.32558139534884,13.3372093023256,4.54651162790698,21.1279069767442,2,-7,100.282352941176,0.482710463256631,0.323735431616276,0.749939294225465,10.9294117647059,32.3058823529412,24.2823529411765,8.21176470588235,13.2705882352941,3.54117647058824,21.0117647058824,4,-4,"H",2
"1296",96.8604651162791,0.483742282006708,0.359371705349287,0.750207513381012,10.4651162790698,30.7325581395349,23.2790697674419,9.38372093023256,15.7790697674419,4.80232558139535,22.0697674418605,4,-1,90.9058823529412,0.442256368461375,0.313250008388728,0.675036620671365,11.7294117647059,30.5529411764706,20.1411764705882,9.43529411764706,16.7411764705882,5.85882352941176,21.4352941176471,0,-48,"H",4
"1297",103.56976744186,0.481605535986463,0.335547932725276,0.734728099263279,12.8372093023256,34.3837209302326,20.3139534883721,7.25581395348837,14.0697674418605,5.62790697674419,22.046511627907,3,11,102.860465116279,0.493639834620429,0.350608518892249,0.780215000282184,10.6046511627907,30.7093023255814,20.5813953488372,7.55813953488372,12.3604651162791,4.26744186046512,20.8488372093023,4,19,"A",-5
"1298",101.220930232558,0.490214013987259,0.333559613036493,0.746856242565848,10.8720930232558,32.1511627906977,19.9418604651163,8.52325581395349,14.4651162790698,4.61627906976744,21.046511627907,2,-5,100.476744186047,0.480220985892447,0.335708731434983,0.744852089339585,10.8837209302326,32.8720930232558,20.2325581395349,6.68604651162791,15.4186046511628,3.8953488372093,20.6627906976744,2,-27,"H",21
"1299",93.9058823529412,0.480593483791585,0.340236024916153,0.71321771452243,11.8235294117647,31.7176470588235,19.5176470588235,7.57647058823529,13.9529411764706,5.96470588235294,19.2117647058824,2,-4,101.56976744186,0.48820981790487,0.355679599729958,0.789288757789015,10.546511627907,34.8720930232558,21.5813953488372,6.37209302325581,13.3023255813953,4.46511627906977,18.2441860465116,2,21,"A",-16
"1300",97.5411764705882,0.484514582632112,0.355487504022443,0.73010792694193,10.4705882352941,33.7058823529412,23.6,7.23529411764706,14.3764705882353,4.64705882352941,20.5647058823529,4,12,101.96511627907,0.501858625264319,0.356527129658622,0.774761729403438,9.74418604651163,33.5232558139535,24.046511627907,8,13.4186046511628,5.43023255813953,18.6162790697674,2,29,"H",3
"1301",99.5402298850575,0.470502880277252,0.350285822418997,0.768496261618257,11.2988505747126,33.816091954023,21.3333333333333,6.26436781609195,13.0689655172414,5.64367816091954,18.0689655172414,2,20,103.505747126437,0.48210919337528,0.335689060934831,0.736135165445803,12.816091954023,34.3333333333333,20.3793103448276,7.26436781609195,14.1264367816092,5.67816091954023,22.1264367816092,2,10,"H",6
"1302",103.5,0.501360511721121,0.344064544933985,0.746333787945631,10.3139534883721,31.7558139534884,22.2674418604651,7.86046511627907,12.3953488372093,4.3953488372093,20.0813953488372,3,17,93.7441860465116,0.445026621629829,0.314093878285722,0.744102848935867,10,33.7558139534884,20.1046511627907,5.96511627906977,10.953488372093,5.44186046511628,17.8953488372093,1,-17,"A",-14
"1303",100.290697674419,0.470025985599518,0.324733260873967,0.725689966767997,12.2325581395349,32.046511627907,21.6279069767442,7.74418604651163,13.6976744186047,4.43023255813953,22.6627906976744,3,-23,93.8837209302326,0.480092396770752,0.338702272688446,0.712324062450816,11.8720930232558,31.6279069767442,19.3953488372093,7.62790697674419,13.8953488372093,5.98837209302326,19.2441860465116,4,-3,"A",-12
"1304",96.7882352941176,0.457404650268673,0.316746679381445,0.766670548490076,11.2941176470588,29.1882352941176,21.3764705882353,8,14.1176470588235,3.97647058823529,19.0823529411765,3,-50,93.5697674418605,0.493941435296503,0.331526737841188,0.737943359428969,8.95348837209302,29.9883720930233,19.4651162790698,7.63953488372093,13.7093023255814,4.65116279069767,19.7441860465116,2,-9,"A",-12
"1305",101.64367816092,0.489229510537263,0.356648799733062,0.78560440425121,10.5747126436782,34.8735632183908,21.4597701149425,6.35632183908046,13.367816091954,4.49425287356322,18.3218390804598,3,22,96.8505747126437,0.479520301619538,0.326875933440453,0.770701166079368,10.367816091954,31.7931034482759,21.4712643678161,8.36781609195402,12.8850574712644,4.24137931034483,19.1149425287356,3,26,"H",19
"1306",100.255813953488,0.482288580793514,0.324277698345975,0.750732811945888,10.9767441860465,32.3255813953488,24.2325581395349,8.19767441860465,13.3372093023256,3.55813953488372,21.0232558139535,4,-3,97.5930232558139,0.485058017717785,0.35539841777749,0.729923947724998,10.3953488372093,33.6511627906977,23.6395348837209,7.27906976744186,14.3255813953488,4.62790697674419,20.546511627907,4,11,"H",20
"1307",96.3793103448276,0.484105633002041,0.317889660034358,0.73645373967765,10.1609195402299,31.4827586206897,20.6896551724138,6.95402298850575,13.4137931034483,4.1264367816092,19.0229885057471,0,-12,97.6860465116279,0.456932089180283,0.333757572522893,0.732415528563102,11.3837209302326,31.9651162790698,20.5697674418605,6.91860465116279,12.5116279069767,4.52325581395349,21.2093023255814,1,-41,"A",-6
"1308",101.712643678161,0.502578782043445,0.359206592189071,0.733073345472861,10.8505747126437,31.8505747126437,22.1264367816092,7.13793103448276,13.5172413793103,4.13793103448276,18.2528735632184,5,28,90.8604651162791,0.443256897744294,0.312099260782879,0.677264877020147,11.7325581395349,30.6511627906977,20.1744186046512,9.37209302325581,16.7558139534884,5.8953488372093,21.453488372093,0,-49,"H",6
"1309",108.931034482759,0.508729956108987,0.392924952008897,0.757171203003177,10.2873563218391,34.2183908045977,27.1149425287356,9.11494252873563,13.7931034482759,6.03448275862069,19.7241379310345,5,56,100.103448275862,0.469707384527198,0.323874257875416,0.725124226784862,12.2183908045977,32.0689655172414,21.5632183908046,7.70114942528736,13.6896551724138,4.44827586206897,22.5632183908046,3,-24,"H",15
"1310",96.1379310344828,0.463121971949565,0.346813111072576,0.750786631516159,10.3793103448276,33.7471264367816,21.0689655172414,6.36781609195402,13.3448275862069,4.50574712643678,21.1149425287356,3,-6,93.5977011494253,0.494381856322016,0.331000157931683,0.737737113918291,8.93103448275862,30.0459770114943,19.4022988505747,7.62068965517241,13.735632183908,4.66666666666667,19.735632183908,1,-10,"H",3
"1311",98.2093023255814,0.477087959088738,0.365764318194983,0.738377575368519,11.2441860465116,31.5697674418605,21.7093023255814,6.7093023255814,12.5348837209302,6.09302325581395,18.5,0,3,101.170454545455,0.501211443637648,0.373007747460991,0.768988240340995,8.69318181818182,31.6022727272727,25.3409090909091,9.05681818181818,13.3522727272727,4.57954545454545,17.5454545454545,5,43,"A",-6
"1312",91.3793103448276,0.449120766960758,0.346893711929779,0.760637437548091,10.6666666666667,29.5747126436782,20.8620689655172,7,13.632183908046,4.67816091954023,21.4367816091954,3,-50,96.7931034482759,0.483108134266073,0.359238997091899,0.75037416130023,10.4367816091954,30.7011494252874,23.2873563218391,9.3448275862069,15.7126436781609,4.79310344827586,22.0344827586207,4,0,"A",-7
"1313",95.1264367816092,0.479681245249305,0.341612197416811,0.729449920496178,10.1264367816092,31.6781609195402,20.5747126436782,7.88505747126437,14.1954022988506,4.01149425287356,20.7586206896552,2,-32,102.862068965517,0.49291718400145,0.350683626228463,0.780678193618169,10.6206896551724,30.735632183908,20.4827586206897,7.63218390804598,12.3793103448276,4.25287356321839,20.7931034482759,4,18,"H",5
"1314",101.413793103448,0.490518067466332,0.336722096244969,0.745586212609501,10.8505747126437,32.1494252873563,20.0229885057471,8.58620689655172,14.5057471264368,4.60919540229885,20.9310344827586,1,-6,97.2558139534884,0.462715871649968,0.334188148009976,0.694174462721647,12.8720930232558,31.8720930232558,21.1860465116279,7.48837209302326,12.6395348837209,4.55813953488372,18.7209302325581,5,-13,"A",-8
"1315",100.436781609195,0.480256760000962,0.337118209617722,0.742037697508096,10.8390804597701,32.7931034482759,20.2873563218391,6.71264367816092,15.4367816091954,3.89655172413793,20.6781609195402,1,-28,102.448275862069,0.499066295176737,0.338134361685018,0.709759472420908,11.5287356321839,31.6436781609195,21.9310344827586,9.4367816091954,15.735632183908,4.93103448275862,21.6551724137931,2,28,"A",-6
"1316",101.393258426966,0.502000400129681,0.373632058484704,0.769978741653376,8.66292134831461,31.6404494382022,25.3932584269663,9.06741573033708,13.3707865168539,4.59550561797753,17.5842696629213,5,44,97.5977011494253,0.484591195036482,0.354991539412231,0.730529519540252,10.3908045977012,33.6666666666667,23.632183908046,7.31034482758621,14.4367816091954,4.66666666666667,20.6206896551724,3,10,"H",15
"1317",99.5909090909091,0.470364589971071,0.350724493628882,0.768962483753547,11.2954545454545,33.8409090909091,21.3181818181818,6.22727272727273,12.9886363636364,5.65909090909091,18.0568181818182,0,19,96.6395348837209,0.456227437865103,0.316939547450653,0.768326599194737,11.2790697674419,29.2441860465116,21.3139534883721,7.98837209302326,14.1395348837209,4,19.1744186046512,5,-49,"A",-9
"1318",103.390804597701,0.501236437307497,0.342487901333872,0.747972352324289,10.2873563218391,31.8045977011494,22.2068965517241,7.86206896551724,12.4022988505747,4.36781609195402,20,4,18,98.4022988505747,0.4784155985543,0.365391548254044,0.739947948065432,11.183908045977,31.5057471264368,21.8045977011494,6.73563218390805,12.5287356321839,6.10344827586207,18.5632183908046,0,2,"H",9
"1319",105.425287356322,0.516300703844284,0.363905917596603,0.700698513900814,9.32183908045977,33,24.3218390804598,7.60919540229885,11.6666666666667,5.08045977011494,20.9770114942529,3,30,102.602272727273,0.499570976605064,0.339026774241628,0.710532407709054,11.5568181818182,31.6818181818182,21.9431818181818,9.42045454545454,15.7954545454545,4.92045454545455,21.7045454545455,2,29,"A",-4
"1320",96.8181818181818,0.483045677516441,0.357591800696375,0.75203526996884,10.4659090909091,30.6704545454545,23.2613636363636,9.30681818181818,15.6704545454545,4.79545454545455,22.0568181818182,4,1,96.3977272727273,0.484286250808836,0.316071535907174,0.736607674454041,10.2045454545455,31.4886363636364,20.6931818181818,6.94318181818182,13.4318181818182,4.14772727272727,19.1363636363636,0,-13,"H",8
"1321",90.9885057471264,0.44452488085725,0.313509414207164,0.677143058510337,11.6781609195402,30.6551724137931,20.2068965517241,9.36781609195402,16.7471264367816,5.8735632183908,21.4137931034483,0,-50,95.0909090909091,0.479475077252591,0.341821149718892,0.729941708589713,10.0795454545455,31.7045454545455,20.5909090909091,7.84090909090909,14.1704545454545,4.01136363636364,20.8068181818182,2,-31,"A",-8
"1322",100.545454545455,0.480218877238714,0.336939918274664,0.741834291070895,10.875,32.75,20.3522727272727,6.79545454545455,15.4318181818182,3.88636363636364,20.6590909090909,0,-29,109.045454545455,0.508833674140216,0.393681025957199,0.754880116100363,10.3181818181818,34.2840909090909,27.2613636363636,9.125,13.8636363636364,6.03409090909091,19.75,5,57,"A",-9
"1323",101.931034482759,0.501934670678191,0.356086378951992,0.776201249755122,9.73563218390805,33.5977011494253,24.0114942528736,7.96551724137931,13.4942528735632,5.40229885057471,18.6436781609195,3,30,93.9080459770115,0.44695623776979,0.313037882239015,0.7450157979339,9.97701149425287,33.8275862068966,20.0919540229885,5.98850574712644,10.9540229885057,5.44827586206897,17.9770114942529,1,-18,"H",20
"1324",93.9080459770115,0.479473283108982,0.340077342351031,0.7115738872908,11.8735632183908,31.6206896551724,19.4367816091954,7.60919540229885,13.8505747126437,5.98850574712644,19.3218390804598,5,-2,96.8409090909091,0.480052068526971,0.327138706924084,0.770060081399895,10.3295454545455,31.7613636363636,21.4545454545455,8.31818181818182,12.8295454545455,4.25,19.0568181818182,2,25,"H",10
"1325",101.784090909091,0.503282615531955,0.359495328466642,0.732318724122791,10.8522727272727,31.875,22.2045454545455,7.15909090909091,13.5568181818182,4.09090909090909,18.2727272727273,5,29,96.0681818181818,0.4632788026879,0.346659931780084,0.748410268279233,10.3636363636364,33.75,21.0681818181818,6.34090909090909,13.3295454545455,4.51136363636364,21.0454545454545,3,-7,"H",4
"1326",93.5227272727273,0.494352554303454,0.330647883409732,0.737220870490898,8.90909090909091,30.0795454545455,19.4204545454545,7.59090909090909,13.7045454545455,4.68181818181818,19.7272727272727,2,-9,102.681818181818,0.491825231874449,0.349168940752547,0.780427540164044,10.6704545454545,30.7159090909091,20.3977272727273,7.60227272727273,12.3409090909091,4.26136363636364,20.7613636363636,3,17,"H",20
"1327",91.3863636363636,0.44979862108421,0.344845677324516,0.760922401731797,10.7045454545455,29.5681818181818,20.8522727272727,6.95454545454545,13.6477272727273,4.68181818181818,21.4431818181818,3,-49,97.7586206896552,0.457113643014156,0.333419529460411,0.732905005246284,11.3103448275862,32,20.4942528735632,6.94252873563218,12.5402298850575,4.54022988505747,21.2183908045977,1,-42,"H",4
"1328",103.443181818182,0.481912369955042,0.336245041885746,0.737429084020282,12.7727272727273,34.3409090909091,20.3863636363636,7.20454545454545,14.0681818181818,5.70454545454545,22.0795454545455,2,11,101.306818181818,0.489892678869757,0.336683587575519,0.744106649004672,10.8522727272727,32.1818181818182,19.9545454545455,8.57954545454546,14.5227272727273,4.59090909090909,21.0227272727273,1,-7,"H",21
"1329",101.795454545455,0.489451583483709,0.358277790645187,0.78349526329381,10.6136363636364,34.8522727272727,21.5454545454545,6.31818181818182,13.3068181818182,4.47727272727273,18.3295454545455,3,21,97.2873563218391,0.463807554822868,0.334526633247061,0.691942572345536,12.7931034482759,31.9770114942529,21.1149425287356,7.49425287356322,12.6666666666667,4.54022988505747,18.7471264367816,5,-12,"A",-17
"1330",101.533333333333,0.502072335420142,0.373857695545311,0.772534533412782,8.67777777777778,31.6111111111111,25.5222222222222,9.1,13.3777777777778,4.58888888888889,17.5555555555556,4,43,96.7011494252874,0.455581145475849,0.318325299778807,0.766732381153759,11.3103448275862,29.4137931034483,21.367816091954,7.98850574712644,14.1494252873563,4.03448275862069,19.2183908045977,5,-48,"A",-10
"1331",100.147727272727,0.469550281895539,0.323981747369256,0.726181699414373,12.1931818181818,32.0909090909091,21.5795454545455,7.76136363636364,13.75,4.45454545454545,22.5340909090909,3,-23,101.808988764045,0.491002138505153,0.358297141312095,0.782182582432831,10.5730337078652,34.8314606741573,21.5730337078652,6.30337078651685,13.4044943820225,4.44943820224719,18.3707865168539,4,20,"H",4
